20230914	12:36:57	2db36d05-a275-434c-9660-f1ea993dcad7	/	GET
 20230914	12:36:57	fdf55be3-04e1-445c-a44b-784ef0a5c785	/css/style.css	GET
 20230914	12:36:58	303b6a03-ed61-45da-bf22-861a78b400da	/favicon.ico	GET
 20230914	12:37:05	5d686b47-c684-4aac-b412-6f95e216ff0e	/about	GET
 20230914	12:37:05	2ffdea24-d593-4cc8-98e7-e1e2001d8b8a	/css/style.css	GET
 20230914	12:37:13	ed82d4f2-5164-4fb3-8971-292f428cecbd	/image	GET
 20230914	12:37:13	6133a838-d429-4dcc-ab01-224414133fe0	/css/style.css	GET
 20230914	12:37:59	962abe53-7197-43c3-a28c-97708d422d53	/css	GET
 20230914	12:37:59	45a27ebb-20bd-4c1b-babf-67320b561c53	/css/style.css	GET
 20230914	13:21:33	fe80bd60-3bff-4f3a-ab94-26788555f714	/css	GET
 20230914	13:21:33	46b87d55-72a8-4d36-8b64-2cc677ee84ab	/css/style.css	GET
 20230914	13:21:38	33bcb67f-eb16-4d5a-9f75-b4bf086ffdb2	/	GET
 20230914	13:21:38	72eb8fba-f3f2-4e70-b921-20ec9ac2b6ff	/css/style.css	GET
 20230914	13:21:45	8b92126c-611b-46a7-9d10-57c2d4717596	/js	GET
 20230914	13:21:45	bae8c492-82bb-4d71-91c9-401f83342f74	/css/style.css	GET
 20230914	13:21:51	c3e4befe-52bf-4e1e-ab89-e0e24319b2dd	/	GET
 20230914	13:21:51	14c9947c-c86d-4219-8acc-9f1bb2beb97b	/css/style.css	GET
 20230914	13:22:12	e495efc6-6268-47fe-b0f0-9f9ed8edc816	/Json	GET
 20230914	13:22:12	3f92ffc4-95b3-4c24-bc1d-96bf465e2537	/css/style.css	GET
 20230914	13:22:18	04260668-5288-4ff5-9a9f-fb0d15a7ac6a	/data	GET
 20230914	13:22:18	bb68756e-8f07-4f41-861d-67fc330e85cb	/css/style.css	GET
 20230914	13:22:20	608253df-d206-4ddf-ad05-2a03899bc231	/data	GET
 20230914	13:22:20	965beabd-6e1f-4e19-b06b-c5f6b9cbcb57	/css/style.css	GET
 20230914	13:34:16	3cb87ccf-0567-4a2a-a235-177ba3082b2c	/	GET
 20230914	13:34:16	11fea0ce-699d-49c7-a72a-03eb0efdb124	/css/style.css	GET
20230917	10:41:31	7c63c3ea-e599-40f8-8b2b-9016b5576171	GET	undefined	/Online%20Order.png.png
20230917	10:41:31	ee4951d9-3bdc-4c97-8543-f78afd528248	GET	undefined	/Save%20Money.png.png
20230917	10:41:31	c67a9d36-dd01-435e-b246-ae7051523bd6	GET	undefined	/Promotion.png.png
20230917	10:41:31	8ae458d4-cf67-4d32-af7f-f7219cd5b738	GET	undefined	/Happy%20sell.png
20230917	10:41:31	c9da4c20-f3fe-472f-a786-c5015c3e6fea	GET	undefined	/Support.png
20230917	10:41:31	545aac92-d830-4208-b408-b1b8ac030dc8	GET	undefined	/product%20f1.jpg
20230917	10:41:31	7b234382-e815-4538-93bd-646d9e65b286	GET	undefined	/product%20f2.jpg
20230917	10:41:31	9ba237a5-0f5f-4da1-bf25-3e34a1167df9	GET	undefined	/img/hero4.png
20230917	10:41:31	7d47af57-aa9c-4d2e-bea3-0f60cf5b0587	GET	undefined	/img/button.png
20230917	10:41:31	63003e4f-c488-4c0e-8705-cad0e1c0f107	GET	undefined	/product%20f3.jpg
20230917	10:41:31	a2a1d450-401a-4cef-9bea-78630b956fc1	GET	undefined	/product%20f4.jpg
20230917	10:41:31	c5a9562d-aafa-48ea-ac7b-86306631c41a	GET	undefined	/product%20f5.jpg
20230917	10:41:31	df7accb8-c134-4535-8079-2066bf280c2e	GET	undefined	/product%20f6.jpg
20230917	10:41:31	dcb19bfa-660c-4f8f-a2b4-0c7b0fcd08e2	GET	undefined	/product%20f7.jpg
20230917	10:41:31	0dee4327-707d-47a4-8586-00d0dcf14679	GET	undefined	/product%20f8.jpg
20230917	10:41:32	7ebac4ab-ead1-43e6-b768-fe67dd0e4391	GET	undefined	/favicon.ico
20230917	10:41:42	1449c253-f52a-446e-afe6-00270c1c1bb0	GET	undefined	/d///
20230917	10:41:42	3dbf007b-fd7a-4719-b6f2-9c738da4f57c	GET	undefined	/d///css/style.css
20230917	10:43:13	5b4d981f-3813-4fd5-aa6b-d170b1982fde	GET	undefined	/
20230917	10:43:13	43dd0ef2-fa17-4a41-8b4a-6e8fbaccdd1a	GET	undefined	/style.css
20230917	10:43:14	f166407a-167c-407c-9efe-0d7516cca19d	GET	undefined	/script.js
20230917	10:43:14	ab00e0fd-6826-43c5-8299-264eb7447400	GET	undefined	/img.png
20230917	10:43:14	75e72dce-af8f-48b4-b4cf-b5df1fdb0dca	GET	undefined	/imgfeaturef1.png
20230917	10:43:14	57288a2e-5678-41da-a4a2-c1be9fecc6ee	GET	undefined	/Online%20Order.png.png
20230917	10:43:14	e01cbe24-4e9c-4187-8b4e-79a78fe5ca15	GET	undefined	/Save%20Money.png.png
20230917	10:43:14	a484cd0d-d890-43bf-ab7d-a7bd8f7e10e9	GET	undefined	/Promotion.png.png
20230917	10:43:14	36a6360c-b4ad-44be-a51a-bb726b66de2c	GET	undefined	/Happy%20sell.png
20230917	10:43:14	f174b146-b69f-4e6a-a4cd-a8a036bc8068	GET	undefined	/Support.png
20230917	10:43:14	98c71408-a8bd-4827-944d-08bcb09621cb	GET	undefined	/product%20f1.jpg
20230917	10:43:14	1455e706-7fed-4176-9723-1bf0dd633cef	GET	undefined	/product%20f2.jpg
20230917	10:43:14	e9f7af6c-712e-4e7c-990d-120f76fa4023	GET	undefined	/product%20f3.jpg
20230917	10:43:14	2bcefbd0-5943-477c-8eba-dc98e96d900c	GET	undefined	/product%20f4.jpg
20230917	10:43:14	0a48c739-ac74-438c-a250-f66117e45d7b	GET	undefined	/product%20f5.jpg
20230917	10:43:14	d9a86c9a-470e-4da3-aa7e-1c4bd0d6bb45	GET	undefined	/product%20f6.jpg
20230917	10:43:14	cf3ec325-1322-4a0c-9a05-b675b58f1772	GET	undefined	/product%20f7.jpg
20230917	10:43:14	d153d2ee-3b6c-43e6-a18a-767d131f8dfb	GET	undefined	/product%20f8.jpg
20230917	10:43:14	b3664732-cf4c-4b63-b334-befbacbd2761	GET	undefined	/img/hero4.png
20230917	10:43:14	6af77d28-9859-45de-9d8e-49c27fbb31fb	GET	undefined	/img/button.png
20230917	10:43:30	a6342127-fa40-4d53-9955-2b0ded935701	GET	undefined	/error
20230917	10:43:30	62541c59-0215-490c-9bf4-c007b122eaab	GET	undefined	/css/style.css
20230917	10:44:03	3746797f-8c91-4888-9e2a-569f725c0796	GET	undefined	/product%20f8.jpg
20230917	10:45:53	0af653c9-98c2-48c8-b22f-052e704c8abd	GET	undefined	/
20230917	10:47:57	ab7c6e2b-a505-4881-82dc-ff96cd378ac4	GET	undefined	/
20230917	10:48:06	f2e707fe-8cbe-48cf-a2e9-670e8c7daba5	GET	undefined	/404
20230917	10:48:16	ceafcc6a-5f84-4e67-af9c-c88016068719	GET	undefined	/employes
